,Store,Product,week_of_year,Base Price,Price,promotion,Is_Holiday,Weekly_Units_Sold
3252,_8,_2,_7,6.99,6.99,0,0,209
3253,_8,_2,_8,6.99,6.99,0,0,218
3254,_8,_2,_9,6.99,6.99,0,0,224
3255,_8,_2,_10,6.99,6.99,0,0,221
3256,_8,_2,_11,6.99,6.99,0,0,192
3257,_8,_2,_12,6.99,6.99,0,0,197
3258,_8,_2,_13,6.99,6.99,0,0,200
3259,_8,_2,_14,6.99,4.68,1,0,373
3260,_8,_2,_15,6.99,4.68,1,0,334
3261,_8,_2,_16,6.99,4.68,1,0,354
3262,_8,_2,_17,6.99,4.68,1,0,350
3263,_8,_2,_18,6.99,6.99,0,0,207
3264,_8,_2,_19,6.99,6.99,0,0,189
3265,_8,_2,_20,6.99,6.99,0,0,184
3266,_8,_2,_21,6.99,6.99,0,0,189
3267,_8,_2,_22,6.99,6.99,0,0,195
3268,_8,_2,_23,6.99,6.99,0,0,198
3269,_8,_2,_24,6.99,6.99,0,0,195
3270,_8,_2,_25,6.99,6.99,0,0,204
3271,_8,_2,_26,6.99,6.99,0,0,193
3272,_8,_2,_27,6.99,4.68,1,0,364
3273,_8,_2,_28,6.99,4.68,1,0,341
3274,_8,_2,_29,6.99,4.68,1,0,354
3275,_8,_2,_30,6.99,4.68,1,0,365
3276,_8,_2,_31,6.99,6.99,0,0,198
3277,_8,_2,_32,6.99,6.99,0,0,196
3278,_8,_2,_33,6.99,6.99,0,0,193
3279,_8,_2,_34,6.99,6.99,0,0,211
3280,_8,_2,_35,6.99,6.99,0,0,228
3281,_8,_2,_36,6.99,6.99,0,1,206
3282,_8,_2,_37,6.99,6.99,0,0,192
3283,_8,_2,_38,6.99,6.99,0,0,182
3284,_8,_2,_39,6.99,6.99,0,0,190
3285,_8,_2,_40,6.99,6.99,0,0,209
3286,_8,_2,_41,6.99,6.99,0,0,185
3287,_8,_2,_42,6.99,6.99,0,0,197
3288,_8,_2,_43,6.99,6.99,0,0,181
3289,_8,_3,_5,19.99,19.99,0,0,70
3290,_8,_3,_6,19.99,19.99,0,1,66
3291,_8,_3,_7,19.99,19.99,0,0,48
3292,_8,_3,_8,19.99,19.99,0,0,55
3293,_8,_3,_9,19.99,19.99,0,0,58
3294,_8,_3,_10,19.99,19.99,0,0,49
3295,_8,_3,_11,19.99,19.99,0,0,35
3296,_8,_3,_12,19.99,19.99,0,0,47
3297,_8,_3,_13,19.99,19.99,0,0,54
3298,_8,_3,_14,19.99,19.99,0,0,46
3299,_8,_3,_15,19.99,19.99,0,0,53
3300,_8,_3,_16,19.99,19.99,0,0,43
3301,_8,_3,_17,19.99,19.99,0,0,40
3302,_8,_3,_18,19.99,19.99,0,0,47
3303,_8,_3,_19,19.99,19.99,0,0,41
3304,_8,_3,_20,19.99,19.99,0,0,39
3305,_8,_3,_21,19.99,19.99,0,0,37
3306,_8,_3,_22,19.99,19.99,0,0,43
3307,_8,_3,_23,19.99,19.99,0,0,37
3308,_8,_3,_24,19.99,19.99,0,0,39
3309,_8,_3,_25,19.99,19.99,0,0,41
3310,_8,_3,_26,19.99,10.0,1,0,144
3311,_8,_3,_27,19.99,10.0,1,0,193
3312,_8,_3,_28,19.99,10.0,1,0,421
3313,_8,_3,_29,19.99,10.0,1,0,341
3314,_8,_3,_30,19.99,10.0,1,0,401
3315,_8,_3,_31,19.99,19.99,0,0,149
3316,_8,_3,_32,19.99,19.99,0,0,155
3317,_8,_3,_33,19.99,19.99,0,0,207
3318,_8,_3,_34,19.99,19.99,0,0,297
3319,_8,_3,_35,19.99,19.99,0,0,147
3320,_8,_3,_36,19.99,19.99,0,1,68
3321,_8,_3,_37,19.99,19.99,0,0,57
3322,_8,_3,_38,19.99,19.99,0,0,48
3323,_8,_3,_39,19.99,19.99,0,0,53
3324,_8,_3,_40,19.99,19.99,0,0,53
3325,_8,_3,_41,19.99,19.99,0,0,49
3326,_8,_3,_42,19.99,19.99,0,0,47
3327,_8,_3,_43,19.99,19.99,0,0,47
3328,_8,_3,_44,19.99,10.0,1,0,199
3329,_8,_3,_45,19.99,10.0,1,0,227
3330,_8,_3,_46,19.99,10.0,1,0,182
3331,_8,_3,_47,19.99,10.0,1,1,209
3332,_8,_3,_48,19.99,19.99,0,0,52
3333,_8,_3,_49,19.99,19.99,0,0,61
3334,_8,_3,_50,19.99,19.99,0,0,73
3335,_8,_3,_51,19.99,19.99,0,0,76
3336,_8,_3,_52,19.99,19.99,0,1,42
3337,_8,_3,_1,21.99,21.99,0,0,66
3338,_8,_3,_2,21.99,21.99,0,0,59
3339,_8,_3,_3,21.99,21.99,0,0,84
3340,_8,_3,_4,21.99,21.99,0,0,64
3341,_8,_3,_5,21.99,21.99,0,0,42
3342,_8,_3,_6,21.99,21.99,0,1,56
3343,_8,_3,_7,21.99,21.99,0,0,48
3344,_8,_3,_8,21.99,21.99,0,0,47
3345,_8,_3,_9,21.99,21.99,0,0,48
3346,_8,_3,_10,21.99,21.99,0,0,41
3347,_8,_3,_11,21.99,21.99,0,0,37
3348,_8,_3,_12,21.99,21.99,0,0,41
3349,_8,_3,_13,21.99,21.99,0,0,49
3350,_8,_3,_14,21.99,21.99,0,0,49
3351,_8,_3,_15,21.99,21.99,0,0,45
3352,_8,_3,_16,21.99,21.99,0,0,43
3353,_8,_3,_17,21.99,21.99,0,0,41
3354,_8,_3,_18,21.99,21.99,0,0,43
3355,_8,_3,_19,21.99,21.99,0,0,37
3356,_8,_3,_20,21.99,21.99,0,0,41
3357,_8,_3,_21,21.99,21.99,0,0,36
3358,_8,_3,_22,21.99,21.99,0,0,40
3359,_8,_3,_23,21.99,21.99,0,0,31
3360,_8,_3,_24,21.99,21.99,0,0,35
3361,_8,_3,_25,21.99,21.99,0,0,31
3362,_8,_3,_26,21.99,11.0,1,0,125
3363,_8,_3,_27,21.99,11.0,1,0,152
3364,_8,_3,_28,21.99,11.0,1,0,223
3365,_8,_3,_29,21.99,11.0,1,0,371
3366,_8,_3,_30,21.99,11.0,1,0,411
3367,_8,_3,_31,21.99,21.99,0,0,137
3368,_8,_3,_32,21.99,21.99,0,0,148
3369,_8,_3,_33,21.99,21.99,0,0,207
3370,_8,_3,_34,21.99,21.99,0,0,281
3371,_8,_3,_35,21.99,21.99,0,0,125
3372,_8,_3,_36,21.99,21.99,0,1,55
3373,_8,_3,_37,21.99,21.99,0,0,53
3374,_8,_3,_38,21.99,21.99,0,0,47
3375,_8,_3,_39,21.99,21.99,0,0,44
3376,_8,_3,_40,21.99,21.99,0,0,49
3377,_8,_3,_41,21.99,21.99,0,0,43
3378,_8,_3,_42,21.99,21.99,0,0,43
3379,_8,_3,_43,21.99,21.99,0,0,37
3380,_8,_3,_44,21.99,11.0,1,0,163
3381,_8,_3,_45,21.99,11.0,1,0,169
3382,_8,_3,_46,21.99,11.0,1,0,150
3383,_8,_3,_47,21.99,11.0,1,1,135
3384,_8,_3,_48,21.99,21.99,0,0,42
3385,_8,_3,_49,21.99,21.99,0,0,53
3386,_8,_3,_50,21.99,21.99,0,0,61
3387,_8,_3,_51,21.99,21.99,0,0,71
3388,_8,_3,_52,21.99,21.99,0,1,37
3389,_8,_3,_1,19.99,19.99,0,0,71
3390,_8,_3,_2,19.99,19.99,0,0,71
3391,_8,_3,_3,19.99,19.99,0,0,93
3392,_8,_3,_4,19.99,19.99,0,0,73
3393,_8,_3,_5,19.99,19.99,0,0,63
3394,_8,_3,_6,19.99,19.99,0,1,73
3395,_8,_3,_7,19.99,19.99,0,0,65
3396,_8,_3,_8,19.99,19.99,0,0,60
3397,_8,_3,_9,19.99,19.99,0,0,57
3398,_8,_3,_10,19.99,19.99,0,0,46
3399,_8,_3,_11,19.99,19.99,0,0,37
3400,_8,_3,_12,19.99,19.99,0,0,45
3401,_8,_3,_13,19.99,19.99,0,0,47
3402,_8,_3,_14,19.99,19.99,0,0,49
3403,_8,_3,_15,19.99,19.99,0,0,46
3404,_8,_3,_16,19.99,19.99,0,0,51
3405,_8,_3,_17,19.99,19.99,0,0,46
3406,_8,_3,_18,19.99,19.99,0,0,47
3407,_8,_3,_19,19.99,19.99,0,0,43
3408,_8,_3,_20,19.99,19.99,0,0,40
3409,_8,_3,_21,19.99,19.99,0,0,41
3410,_8,_3,_22,19.99,19.99,0,0,39
3411,_8,_3,_23,19.99,19.99,0,0,44
3412,_8,_3,_24,19.99,19.99,0,0,37
3413,_8,_3,_25,19.99,19.99,0,0,32
3414,_8,_3,_26,19.99,19.99,0,0,37
3415,_8,_3,_27,19.99,10.0,1,0,160
3416,_8,_3,_28,19.99,10.0,1,0,294
3417,_8,_3,_29,19.99,10.0,1,0,462
3418,_8,_3,_30,19.99,10.0,1,0,469
3419,_8,_3,_31,19.99,19.99,0,0,137
3420,_8,_3,_32,19.99,19.99,0,0,172
3421,_8,_3,_33,19.99,19.99,0,0,209
3422,_8,_3,_34,19.99,19.99,0,0,252
3423,_8,_3,_35,19.99,19.99,0,0,333
3424,_8,_3,_36,19.99,19.99,0,1,97
3425,_8,_3,_37,19.99,19.99,0,0,64
3426,_8,_3,_38,19.99,19.99,0,0,59
3427,_8,_3,_39,19.99,19.99,0,0,51
3428,_8,_3,_40,19.99,19.99,0,0,56
3429,_8,_3,_41,19.99,19.99,0,0,45
3430,_8,_3,_42,19.99,19.99,0,0,42
3431,_8,_3,_43,19.99,19.99,0,0,49
3432,_10,_1,_5,9.99,7.99,1,0,395
3433,_10,_1,_6,9.99,7.99,1,1,665
3434,_10,_1,_7,9.99,7.99,1,0,489
3435,_10,_1,_8,9.99,7.99,1,0,330
3436,_10,_1,_9,9.99,9.99,0,0,244
3437,_10,_1,_10,9.99,9.99,0,0,243
3438,_10,_1,_11,9.99,9.99,0,0,255
3439,_10,_1,_12,9.99,9.99,0,0,347
3440,_10,_1,_13,9.99,9.99,0,0,879
3441,_10,_1,_14,9.99,9.99,0,0,595
3442,_10,_1,_15,9.99,9.99,0,0,199
3443,_10,_1,_16,9.99,9.99,0,0,181
3444,_10,_1,_17,9.99,9.99,0,0,184
3445,_10,_1,_18,9.99,7.99,1,0,293
3446,_10,_1,_19,9.99,7.99,1,0,295
3447,_10,_1,_20,9.99,7.99,1,0,297
3448,_10,_1,_21,9.99,7.99,1,0,295
3449,_10,_1,_22,9.99,9.99,0,0,185
3450,_10,_1,_23,9.99,9.99,0,0,175
3451,_10,_1,_24,9.99,9.99,0,0,184
3452,_10,_1,_25,9.99,9.99,0,0,179
3453,_10,_1,_26,9.99,9.99,0,0,181
3454,_10,_1,_27,9.99,9.99,0,0,173
3455,_10,_1,_28,9.99,9.99,0,0,174
3456,_10,_1,_29,9.99,9.99,0,0,172
3457,_10,_1,_30,9.99,9.99,0,0,180
3458,_10,_1,_31,9.99,9.99,0,0,179
3459,_10,_1,_32,9.99,9.99,0,0,184
3460,_10,_1,_33,9.99,9.99,0,0,186
3461,_10,_1,_34,9.99,9.99,0,0,176
3462,_10,_1,_35,9.99,9.99,0,0,195
3463,_10,_1,_36,9.99,9.99,0,1,181
3464,_10,_1,_37,9.99,9.99,0,0,209
3465,_10,_1,_38,9.99,9.99,0,0,214
3466,_10,_1,_39,9.99,9.99,0,0,228
3467,_10,_1,_40,9.99,9.99,0,0,259
3468,_10,_1,_41,9.99,9.99,0,0,298
3469,_10,_1,_42,9.99,9.99,0,0,369
3470,_10,_1,_43,9.99,9.99,0,0,555
3471,_10,_1,_44,9.99,9.99,0,0,453
3472,_10,_1,_45,9.99,9.99,0,0,214
3473,_10,_1,_46,9.99,9.99,0,0,241
3474,_10,_1,_47,9.99,9.99,0,1,237
3475,_10,_1,_48,9.99,9.99,0,0,339
3476,_10,_1,_49,9.99,9.99,0,0,490
3477,_10,_1,_50,9.99,9.99,0,0,657
3478,_10,_1,_51,9.99,9.99,0,0,937
3479,_10,_1,_52,9.99,9.99,0,1,218
3480,_10,_1,_1,10.99,10.99,0,0,151
3481,_10,_1,_2,10.99,10.99,0,0,161
3482,_10,_1,_3,10.99,10.99,0,0,179
3483,_10,_1,_4,10.99,10.99,0,0,173
3484,_10,_1,_5,10.99,8.79,1,0,308
3485,_10,_1,_6,10.99,8.79,1,1,444
3486,_10,_1,_7,10.99,8.79,1,0,545
3487,_10,_1,_8,10.99,8.79,1,0,233
3488,_10,_1,_9,10.99,10.99,0,0,175
3489,_10,_1,_10,10.99,10.99,0,0,173
3490,_10,_1,_11,10.99,10.99,0,0,177
3491,_10,_1,_12,10.99,10.99,0,0,181
3492,_10,_1,_13,10.99,10.99,0,0,183
3493,_10,_1,_14,10.99,10.99,0,0,228
3494,_10,_1,_15,10.99,10.99,0,0,298
3495,_10,_1,_16,10.99,10.99,0,0,655
3496,_10,_1,_17,10.99,10.99,0,0,519
3497,_10,_1,_18,10.99,8.79,1,0,269
3498,_10,_1,_19,10.99,8.79,1,0,236
3499,_10,_1,_20,10.99,8.79,1,0,213
3500,_10,_1,_21,10.99,8.79,1,0,203
3501,_10,_1,_22,10.99,10.99,0,0,137
3502,_10,_1,_23,10.99,10.99,0,0,139
3503,_10,_1,_24,10.99,10.99,0,0,135
3504,_10,_1,_25,10.99,10.99,0,0,137
3505,_10,_1,_26,10.99,10.99,0,0,138
3506,_10,_1,_27,10.99,10.99,0,0,143
3507,_10,_1,_28,10.99,10.99,0,0,152
3508,_10,_1,_29,10.99,10.99,0,0,150
3509,_10,_1,_30,10.99,10.99,0,0,148
3510,_10,_1,_31,10.99,10.99,0,0,154
3511,_10,_1,_32,10.99,10.99,0,0,151
3512,_10,_1,_33,10.99,10.99,0,0,147
3513,_10,_1,_34,10.99,10.99,0,0,139
3514,_10,_1,_35,10.99,10.99,0,0,151
3515,_10,_1,_36,10.99,10.99,0,1,163
3516,_10,_1,_37,10.99,10.99,0,0,187
3517,_10,_1,_38,10.99,10.99,0,0,188
3518,_10,_1,_39,10.99,10.99,0,0,183
3519,_10,_1,_40,10.99,10.99,0,0,215
3520,_10,_1,_41,10.99,10.99,0,0,229
3521,_10,_1,_42,10.99,10.99,0,0,276
3522,_10,_1,_43,10.99,10.99,0,0,396
3523,_10,_1,_44,10.99,10.99,0,0,475
3524,_10,_1,_45,10.99,10.99,0,0,187
3525,_10,_1,_46,10.99,10.99,0,0,175
3526,_10,_1,_47,10.99,10.99,0,1,215
3527,_10,_1,_48,10.99,10.99,0,0,279
3528,_10,_1,_49,10.99,10.99,0,0,421
3529,_10,_1,_50,10.99,10.99,0,0,582
3530,_10,_1,_51,10.99,10.99,0,0,775
3531,_10,_1,_52,10.99,10.99,0,1,302
3532,_10,_1,_1,10.99,10.99,0,0,165
3533,_10,_1,_2,10.99,10.99,0,0,174
3534,_10,_1,_3,10.99,10.99,0,0,180
3535,_10,_1,_4,10.99,10.99,0,0,188
3536,_10,_1,_5,10.99,8.79,1,0,311
3537,_10,_1,_6,10.99,8.79,1,1,429
3538,_10,_1,_7,10.99,8.79,1,0,638
3539,_10,_1,_8,10.99,8.79,1,0,245
3540,_10,_1,_9,10.99,10.99,0,0,177
3541,_10,_1,_10,10.99,10.99,0,0,195
3542,_10,_1,_11,10.99,10.99,0,0,201
3543,_10,_1,_12,10.99,10.99,0,0,223
3544,_10,_1,_13,10.99,10.99,0,0,271
3545,_10,_1,_14,10.99,10.99,0,0,694
3546,_10,_1,_15,10.99,10.99,0,0,516
3547,_10,_1,_16,10.99,10.99,0,0,155
3548,_10,_1,_17,10.99,10.99,0,0,147
3549,_10,_1,_18,10.99,8.79,1,0,221
3550,_10,_1,_19,10.99,8.79,1,0,235
3551,_10,_1,_20,10.99,8.79,1,0,226
3552,_10,_1,_21,10.99,8.79,1,0,225
3553,_10,_1,_22,10.99,10.99,0,0,143
3554,_10,_1,_23,10.99,10.99,0,0,143
3555,_10,_1,_24,10.99,10.99,0,0,141
3556,_10,_1,_25,10.99,10.99,0,0,141
3557,_10,_1,_26,10.99,10.99,0,0,145
3558,_10,_1,_27,10.99,10.99,0,0,145
3559,_10,_1,_28,10.99,10.99,0,0,150
3560,_10,_1,_29,10.99,10.99,0,0,157
3561,_10,_1,_30,10.99,10.99,0,0,152
3562,_10,_1,_31,10.99,10.99,0,0,153
3563,_10,_1,_32,10.99,10.99,0,0,152
3564,_10,_1,_33,10.99,10.99,0,0,155
3565,_10,_1,_34,10.99,10.99,0,0,155
3566,_10,_1,_35,10.99,10.99,0,0,151
3567,_10,_1,_36,10.99,10.99,0,1,170
3568,_10,_1,_37,10.99,10.99,0,0,175
3569,_10,_1,_38,10.99,10.99,0,0,179
3570,_10,_1,_39,10.99,10.99,0,0,182
3571,_10,_1,_40,10.99,10.99,0,0,210
3572,_10,_1,_41,10.99,10.99,0,0,235
3573,_10,_1,_42,10.99,10.99,0,0,255
3574,_10,_1,_43,10.99,10.99,0,0,337
3575,_10,_2,_5,5.99,5.99,0,0,827
3576,_10,_2,_6,5.99,5.99,0,1,795
3577,_10,_2,_7,5.99,5.99,0,0,809
3578,_10,_2,_8,5.99,5.99,0,0,802
3579,_10,_2,_9,5.99,5.99,0,0,755
3580,_10,_2,_10,5.99,5.99,0,0,777
3581,_10,_2,_11,5.99,5.99,0,0,751
3582,_10,_2,_12,5.99,5.99,0,0,735
3583,_10,_2,_13,5.99,4.01,1,0,1439
3584,_10,_2,_14,5.99,4.01,1,0,1403
3585,_10,_2,_15,5.99,4.01,1,0,1352
3586,_10,_2,_16,5.99,4.01,1,0,1359
3587,_10,_2,_17,5.99,4.01,1,0,1315
3588,_10,_2,_18,5.99,5.99,0,0,753
3589,_10,_2,_19,5.99,5.99,0,0,721
3590,_10,_2,_20,5.99,5.99,0,0,763
3591,_10,_2,_21,5.99,5.99,0,0,741
3592,_10,_2,_22,5.99,5.99,0,0,751
3593,_10,_2,_23,5.99,5.99,0,0,750
3594,_10,_2,_24,5.99,5.99,0,0,750
3595,_10,_2,_25,5.99,5.99,0,0,723
3596,_10,_2,_26,5.99,4.01,1,0,1404
3597,_10,_2,_27,5.99,4.01,1,0,1363
3598,_10,_2,_28,5.99,4.01,1,0,1423
3599,_10,_2,_29,5.99,4.01,1,0,1425
3600,_10,_2,_30,5.99,4.01,1,0,1373
3601,_10,_2,_31,5.99,5.99,0,0,823
3602,_10,_2,_32,5.99,5.99,0,0,831
3603,_10,_2,_33,5.99,5.99,0,0,855
3604,_10,_2,_34,5.99,5.99,0,0,755
3605,_10,_2,_35,5.99,5.99,0,0,735
3606,_10,_2,_36,5.99,5.99,0,1,719
3607,_10,_2,_37,5.99,5.99,0,0,727
3608,_10,_2,_38,5.99,5.99,0,0,713
3609,_10,_2,_39,5.99,5.99,0,0,694
3610,_10,_2,_40,5.99,5.99,0,0,727
3611,_10,_2,_41,5.99,5.99,0,0,711
3612,_10,_2,_42,5.99,5.99,0,0,715
3613,_10,_2,_43,5.99,5.99,0,0,689
3614,_10,_2,_44,5.99,5.99,0,0,733
3615,_10,_2,_45,5.99,5.99,0,0,717
3616,_10,_2,_46,5.99,5.99,0,0,711
3617,_10,_2,_47,5.99,5.99,0,1,663
3618,_10,_2,_48,5.99,5.99,0,0,711
3619,_10,_2,_49,5.99,5.99,0,0,751
3620,_10,_2,_50,5.99,5.99,0,0,795
3621,_10,_2,_51,5.99,5.99,0,0,961
3622,_10,_2,_52,5.99,5.99,0,1,588
3623,_10,_2,_1,5.99,5.99,0,0,697
3624,_10,_2,_2,5.99,5.99,0,0,713
3625,_10,_2,_3,5.99,5.99,0,0,696
3626,_10,_2,_4,5.99,5.99,0,0,688
3627,_10,_2,_5,5.99,5.99,0,0,758
3628,_10,_2,_6,5.99,5.99,0,1,798
3629,_10,_2,_7,5.99,5.99,0,0,793
3630,_10,_2,_8,5.99,5.99,0,0,745
3631,_10,_2,_9,5.99,5.99,0,0,761
3632,_10,_2,_10,5.99,5.99,0,0,745
3633,_10,_2,_11,5.99,5.99,0,0,729
3634,_10,_2,_12,5.99,5.99,0,0,729
3635,_10,_2,_13,5.99,4.01,1,0,1352
3636,_10,_2,_14,5.99,4.01,1,0,1381
3637,_10,_2,_15,5.99,4.01,1,0,1305
3638,_10,_2,_16,5.99,4.01,1,0,1377
3639,_10,_2,_17,5.99,4.01,1,0,1333
3640,_10,_2,_18,5.99,5.99,0,0,754
3641,_10,_2,_19,5.99,5.99,0,0,697
3642,_10,_2,_20,5.99,5.99,0,0,691
3643,_10,_2,_21,5.99,5.99,0,0,697
3644,_10,_2,_22,5.99,5.99,0,0,755
3645,_10,_2,_23,5.99,5.99,0,0,737
3646,_10,_2,_24,5.99,5.99,0,0,741
3647,_10,_2,_25,5.99,5.99,0,0,708
3648,_10,_2,_26,5.99,4.01,1,0,1339
3649,_10,_2,_27,5.99,4.01,1,0,1280
3650,_10,_2,_28,5.99,4.01,1,0,1349
3651,_10,_2,_29,5.99,4.01,1,0,1368
3652,_10,_2,_30,5.99,4.01,1,0,1340
3653,_10,_2,_31,5.99,5.99,0,0,767
3654,_10,_2,_32,5.99,5.99,0,0,775
3655,_10,_2,_33,5.99,5.99,0,0,799
3656,_10,_2,_34,5.99,5.99,0,0,711
3657,_10,_2,_35,5.99,5.99,0,0,727
3658,_10,_2,_36,5.99,5.99,0,1,713
3659,_10,_2,_37,5.99,5.99,0,0,698
3660,_10,_2,_38,5.99,5.99,0,0,699
3661,_10,_2,_39,5.99,5.99,0,0,682
3662,_10,_2,_40,5.99,5.99,0,0,742
3663,_10,_2,_41,5.99,5.99,0,0,665
3664,_10,_2,_42,5.99,5.99,0,0,687
3665,_10,_2,_43,5.99,5.99,0,0,681
3666,_10,_2,_44,5.99,5.99,0,0,725
3667,_10,_2,_45,5.99,5.99,0,0,712
3668,_10,_2,_46,5.99,5.99,0,0,655
3669,_10,_2,_47,5.99,5.99,0,1,648
3670,_10,_2,_48,5.99,5.99,0,0,667
3671,_10,_2,_49,5.99,5.99,0,0,723
3672,_10,_2,_50,5.99,5.99,0,0,787
3673,_10,_2,_51,5.99,5.99,0,0,1007
3674,_10,_2,_52,5.99,5.99,0,1,619
3675,_10,_2,_1,6.99,6.99,0,0,562
3676,_10,_2,_2,6.99,6.99,0,0,609
3677,_10,_2,_3,6.99,6.99,0,0,561
3678,_10,_2,_4,6.99,6.99,0,0,521
3679,_10,_2,_5,6.99,6.99,0,0,601
3680,_10,_2,_6,6.99,6.99,0,1,659
3681,_10,_2,_7,6.99,6.99,0,0,626
3682,_10,_2,_8,6.99,6.99,0,0,653
3683,_10,_2,_9,6.99,6.99,0,0,614
3684,_10,_2,_10,6.99,6.99,0,0,627
3685,_10,_2,_11,6.99,6.99,0,0,603
3686,_10,_2,_12,6.99,6.99,0,0,596
3687,_10,_2,_13,6.99,6.99,0,0,574
3688,_10,_2,_14,6.99,4.68,1,0,1212
3689,_10,_2,_15,6.99,4.68,1,0,1095
3690,_10,_2,_16,6.99,4.68,1,0,1067
3691,_10,_2,_17,6.99,4.68,1,0,1007
3692,_10,_2,_18,6.99,6.99,0,0,600
3693,_10,_2,_19,6.99,6.99,0,0,553
3694,_10,_2,_20,6.99,6.99,0,0,563
3695,_10,_2,_21,6.99,6.99,0,0,597
3696,_10,_2,_22,6.99,6.99,0,0,566
3697,_10,_2,_23,6.99,6.99,0,0,602
3698,_10,_2,_24,6.99,6.99,0,0,597
3699,_10,_2,_25,6.99,6.99,0,0,561
3700,_10,_2,_26,6.99,6.99,0,0,578
3701,_10,_2,_27,6.99,4.68,1,0,1099
3702,_10,_2,_28,6.99,4.68,1,0,1082
3703,_10,_2,_29,6.99,4.68,1,0,1070
3704,_10,_2,_30,6.99,4.68,1,0,1049
3705,_10,_2,_31,6.99,6.99,0,0,626
3706,_10,_2,_32,6.99,6.99,0,0,619
3707,_10,_2,_33,6.99,6.99,0,0,623
3708,_10,_2,_34,6.99,6.99,0,0,586
3709,_10,_2,_35,6.99,6.99,0,0,526
3710,_10,_2,_36,6.99,6.99,0,1,583
3711,_10,_2,_37,6.99,6.99,0,0,549
3712,_10,_2,_38,6.99,6.99,0,0,579
3713,_10,_2,_39,6.99,6.99,0,0,559
3714,_10,_2,_40,6.99,6.99,0,0,582
3715,_10,_2,_41,6.99,6.99,0,0,547
3716,_10,_2,_42,6.99,6.99,0,0,563
3717,_10,_2,_43,6.99,6.99,0,0,558
3718,_10,_3,_5,19.99,19.99,0,0,201
3719,_10,_3,_6,19.99,19.99,0,1,191
3720,_10,_3,_7,19.99,19.99,0,0,177
3721,_10,_3,_8,19.99,19.99,0,0,189
3722,_10,_3,_9,19.99,19.99,0,0,178
3723,_10,_3,_10,19.99,19.99,0,0,175
3724,_10,_3,_11,19.99,19.99,0,0,175
3725,_10,_3,_12,19.99,19.99,0,0,161
3726,_10,_3,_13,19.99,19.99,0,0,154
3727,_10,_3,_14,19.99,19.99,0,0,160
3728,_10,_3,_15,19.99,19.99,0,0,148
3729,_10,_3,_16,19.99,19.99,0,0,138
3730,_10,_3,_17,19.99,19.99,0,0,139
3731,_10,_3,_18,19.99,19.99,0,0,149
3732,_10,_3,_19,19.99,19.99,0,0,133
3733,_10,_3,_20,19.99,19.99,0,0,143
3734,_10,_3,_21,19.99,19.99,0,0,135
3735,_10,_3,_22,19.99,19.99,0,0,147
3736,_10,_3,_23,19.99,19.99,0,0,128
3737,_10,_3,_24,19.99,19.99,0,0,130
3738,_10,_3,_25,19.99,19.99,0,0,121
3739,_10,_3,_26,19.99,10.0,1,0,534
3740,_10,_3,_27,19.99,10.0,1,0,775
3741,_10,_3,_28,19.99,10.0,1,0,1847
3742,_10,_3,_29,19.99,10.0,1,0,2153
3743,_10,_3,_30,19.99,10.0,1,0,2103
3744,_10,_3,_31,19.99,19.99,0,0,595
3745,_10,_3,_32,19.99,19.99,0,0,686
3746,_10,_3,_33,19.99,19.99,0,0,620
3747,_10,_3,_34,19.99,19.99,0,0,335
3748,_10,_3,_35,19.99,19.99,0,0,247
3749,_10,_3,_36,19.99,19.99,0,1,205
3750,_10,_3,_37,19.99,19.99,0,0,193
3751,_10,_3,_38,19.99,19.99,0,0,137
3752,_10,_3,_39,19.99,19.99,0,0,133
3753,_10,_3,_40,19.99,19.99,0,0,144
3754,_10,_3,_41,19.99,19.99,0,0,144
3755,_10,_3,_42,19.99,19.99,0,0,147
3756,_10,_3,_43,19.99,19.99,0,0,141
3757,_10,_3,_44,19.99,10.0,1,0,573
3758,_10,_3,_45,19.99,10.0,1,0,565
3759,_10,_3,_46,19.99,10.0,1,0,561
3760,_10,_3,_47,19.99,10.0,1,1,613
3761,_10,_3,_48,19.99,19.99,0,0,155
3762,_10,_3,_49,19.99,19.99,0,0,168
3763,_10,_3,_50,19.99,19.99,0,0,197
3764,_10,_3,_51,19.99,19.99,0,0,211
3765,_10,_3,_52,19.99,19.99,0,1,127
3766,_10,_3,_1,21.99,21.99,0,0,181
3767,_10,_3,_2,21.99,21.99,0,0,193
3768,_10,_3,_3,21.99,21.99,0,0,196
3769,_10,_3,_4,21.99,21.99,0,0,171
3770,_10,_3,_5,21.99,21.99,0,0,179
3771,_10,_3,_6,21.99,21.99,0,1,161
3772,_10,_3,_7,21.99,21.99,0,0,151
3773,_10,_3,_8,21.99,21.99,0,0,143
3774,_10,_3,_9,21.99,21.99,0,0,135
3775,_10,_3,_10,21.99,21.99,0,0,134
3776,_10,_3,_11,21.99,21.99,0,0,119
3777,_10,_3,_12,21.99,21.99,0,0,124
3778,_10,_3,_13,21.99,21.99,0,0,119
3779,_10,_3,_14,21.99,21.99,0,0,129
3780,_10,_3,_15,21.99,21.99,0,0,138
3781,_10,_3,_16,21.99,21.99,0,0,117
3782,_10,_3,_17,21.99,21.99,0,0,118
3783,_10,_3,_18,21.99,21.99,0,0,126
3784,_10,_3,_19,21.99,21.99,0,0,112
3785,_10,_3,_20,21.99,21.99,0,0,116
3786,_10,_3,_21,21.99,21.99,0,0,116
